Thankyou  @Naveenaidu . I am following this,no,,
"Awesome :) When in doubt, don't be scared to ask for help :smile: 
",no,,
Please Assign: https://github.com/coala/coala/issues/3172,no,,
@jayvdb please assign me issue coala/coala#3793,no,,
corobo assign https://github.com/coala/gh-board/issues/137,no,,
@jayvdb  please assign https://github.com/coala/coala/issues/4927,no,,
The contributor is not working on this. I want to take up the issue.,no,,
coala/coala is a more apt place for this.,no,,
@aditya81070 assigned to https://github.com/coala/gh-board/issues/137,no,,
@jayvdb please assign https://github.com/coala/gci-leaders/issues/6,no,,
@sourabh1031 & @ayan-b invited to join coala,no,,
@jayvdb please assign me issue coala/coala#3793,no,,
"@sourabh1031, you need to accept the invite sent to your inbox from GitHub",no,,
@jayvdb done :),no,,
@jayvdb please assign https://github.com/coala/gci-leaders/issues/6 to me. :),no,,
@ayan-b have you done the part of joining the org :),no,,
Yup,no,,
Please assign: https://github.com/coala/coala/issues/3172,no,,
https://github.com/coala/projects/pull/637 needs testing on the netlify deploy . Check it works correctly.,no,,
Please assign: #5762,no,,
"@BugDiver Hi you can use this room https://gitter.im/coala/coala for issue assignments and other discussions this room should only be used for gsoc related queries. :wink: 

Also to be assigned you would need to request an invite to the org you can do that on the main coala/coala room too and once a maintainer sees that they will assign you :smile: ",no,,
@palash25  Sure.,no,,
@jayvdb please review https://github.com/coala/gh-board/pull/162 . It has been two days I have commited my changes according to suggestions,no,,
can anyone tell me what project have been selected for google summer of code?,no,,
@aditya81070 You can see all the GSOC selected projects at https://summerofcode.withgoogle.com/organizations/,no,,
@aditya81070 you can take a look at current ideas here https://github.com/coala/projects/issues?q=is%3Aopen+is%3Aissue+label%3A%22Project+Proposal%22,no,,
"Hey....it's Vinay. I think there are going a lot of messages and we have to pass through all of them to get something concerned to our interests. So, I think we should be in a group in which we talk about our interests.
So there is a Telegram group link..., https://t.me/joinchat/IoFFhg2iO2U18RGmwJPsjQ whoever wants to do gsoc in ML, C++ and python can join this group and the person having some experienced for gsoc who can work as mentor is also invited. Thanks.",no,,
@vinaysomawat there are already slack teams for such conversations you can join them if you want https://firstcontributions.github.io/  https://opensourcehelpcommunity.herokuapp.com/,no,,
@palash25 thanks,no,,
Hey guys I am new to oss,no,,
I want to participate in gsoc 2019,no,,
Welcome @arbazkhan971 :tada:  You could start by going through https://api.coala.io/en/latest/Developers/Newcomers_Guide.html :),no,,
@jayvdb  Sir please assig me any new comer or beginner or any basic issue to work uppon,no,,
Okay! Thank you. Gotcha.,no,,
@swaup3275 Do not worry . Please go through http://api.coala.io/en/latest/Developers/Newcomers_Guide.html,no,,
"@swaup3275 if you are planning to apply to GSoC with coala in 2019, here is a good room to chat about any newcomer tasks, or about GSoC in general.",no,,
Here is a simple markdown task that is quite important https://github.com/coala/projects/issues/636,no,,
@swaup3275 what language is your best skill?,no,,
Hey I am new here want to contribute for Gsoc,no,,
@jayvdb Python or C++,no,,
@swaup3275 https://github.com/coala/coala-bears/issues/2450,no,,
And beginner issue https://github.com/coala/coala/issues/5726,no,,
Python,no,,
I also want to work on some issue pls assign me some,no,,
https://coala.io/newcomer,no,,
Ok thanks,no,,
But I have contributed for 1 issue earlier and have already done the coala use,no,,
So can u assign me some issues directly,no,,
@Ishaan28malik You need to choose a issue and then ask in the channel to get assigned to it.,no,,
Ok I will do that,no,,
Pls provide the link for issues,no,,
"https://coala.io/low
> Pls provide the link for issues ",no,,
Ok thanks,no,,
Results are out!,no,,
I didn't expect them so soon. I thought they were going to be announced tomorrow,no,,
Congratulations!,no,,
can anyone pls send me an invitation i have done a beginner PR on an issue,no,,
and it got approved too,no,,
@jayvdb Get this man an invite!,no,,
@Ishaan28malik has already been sent an invite,no,,
a few days ago,no,,
oh can u pls send again i didn't received it sir ..,no,,
"i cant send it again, but you can still accept it on GitHub",no,,
"@ksdme , show this man the link he can use to get into the org! ;-)",no,,
> Invitations are sent via email and can be accepted at https://github.com/coala,no,,
thanks i checked the mail i received it,no,,
thanks alot,no,,
now working on a low level as well as a beginner issue,no,,
Haha! Good luck!,no,,
Thank u ;),no,,
"Hey guys, Can anyone help me how to get started for GSoc?",no,,
"Hello @itnug987 . Please have a look at http://api.coala.io/en/latest/Developers/Newcomers_Guide.html 
If you want a good resource about the information of GSOC then you can refer http://write.flossmanuals.net/gsocstudentguide/what-is-google-summer-of-code/
",no,,
"Hi  @itnug987 I would suggest you the same as Naveen did, first try to contribute to coala, there is lots of time to worry about gsoc",no,,
Thank You @Naveenaidu @palash25,no,,
"Can I be assigned to #5442, also please someone describe me the issues bit. ",no,,
"@rajvaibhavdubey , that issue is assigned, and it has a clear enough description for a low difficulty issue",no,,
Hello everyone!Can anyone help me to get started for Gsoc?,no,,
"Hello @vapyc  . Please have a look at http://api.coala.io/en/latest/Developers/Newcomers_Guide.html 
If you want a good resource about the information of GSOC then you can refer http://write.flossmanuals.net/gsocstudentguide/what-is-google-summer-of-code/",no,,
"IMHO you should first contribute to coala and then once you get a feel of how open source works you can then learn more about GSOC. I mean GSOC is still far away, you got plenty of time for it :)",no,,
Hello World,no,,
@vapyc  corobo is down at the moment. A maintainer will send you an invite shortly.,no,,
I haven't got the invite yet! Please send me an invite.,no,,
@vapyc  invited,no,,
New here. What should I read first? Are we talking about next gsoc?,no,,
Read the above conversation you will get the point :wink:,no,,
https://projects.coala.io/ is a good place to start,no,,
The above conversation seems assuming some previous knowledge by the people already involved.,no,,
I will give it a read.,no,,
":point_up: [August 13, 2018 10:55 AM](https://gitter.im/coala/coala/gsoc?at=5b711634a3a93d242258c6fd) Shashwat is also new in the org :wink:  you will easily grab the above convo :wink:  and the above convo solves many doubts :)",no,,
Great. I will read it again then.,no,,
">What should I read first?

@abhi-jha go through the coala.io/newcomer ;)",no,,
Thanks dudes.😎,no,,
@jayvdb  Indeed.Thanks a lot ! :-D,no,,
Thanks for the info @jayvdb :),no,,
"@nvzard yields, and one query",no,,
"@jayvdb  Yea, sorry those were incomplete changes. I was pushing code in between lectures :P",no,,
I push the final code. I hope everything is good now.,no,,
needs a rebase @nvzard,no,,
Done. I didn't realise you pushed some commits in b/w.,no,,
work report time ;-),no,,
https://gitlab.com/yzgyyang/package_manager/-/jobs/89098842 can't figure out why the coverage stays at 100% for other distro..,no,,
report is under way,no,,
(Just get over the Firewall),no,,
happy to see you back online!,no,,
"@yzgyyang , delete PlatformRequirement and Command , and tests",no,,
it must be green,no,,
Took me several hours to set up a new server for Shadowsocks. Ugh home sweet home.,no,,
alternatively does freebsd have a port of any of the package managers used on linux ?,no,,
@jayvdb It might have. But I could just add a `PkgRequirement`?,no,,
"ah yes, somehow that was omitted",no,,
PR in a minute.,no,,
s/PR/MR,no,,
;-),no,,
Issue created https://gitlab.com/coala/package_manager/issues/201,no,,
"One question: @jayvdb pkg doesn't really support older version of package (and I assume other PM may be like this as well). Do I raise NotImplementedError when version is passed in, or simply ignore it?",no,,
Continue discussion in c/depman,no,,
"I am interested in contributing,totally new to open source. Wanna prepare myself for the next gsoc. How do I start? I saw the official doc of coala. don't know what to do with it! Please help. Somebody.",no,,
Can i make a new pull ?,no,,
if already a old one is there,no,,
no,no,,
update the previous one,no,,
have a look at a git basics docs,no,,
Hello @swaup3275  Welcome to coala! Please go through http://api.coala.io/en/latest/Developers/Newcomers_Guide.html,no,,
And use the main coala room for further queries :),no,,
A maintainer will send you an invite shortly,no,,
@swaup3275 invite sent to your inbox,no,,
Checked it. Joined the group.So have to discuss it within the github group then? Not here?,no,,
"No, you have to discuss your queries at https://gitter.im/coala/coala",no,,
There are many Communication channels of coala. Please see https://github.com/coala/coala/wiki/Communication-Channels,no,,
okay! so issues related to the projects can be discussed here as well?,no,,
I want to start contributing. I have no idea of how to start. Please guide me on that.,no,,
"Well, this is a GSOC channel which was meant to have queries regarding Google summer of code. So I would kindly suggest you to use the main coala channel as you will find a lot of developers active there when compared to here.",no,,
I wanna code in Python but only have used it for competitive programming. Haven't used elsewhere.,no,,
early edition of the gamification leaderboard : https://5b69473367610c20c2d158f0--coala-community.netlify.com/gamification/,no,,
@harshhx17 ... you're our leader,no,,
we better promote you to developer soon ;-),no,,
create some room for the others,no,,
Congratulations @harshhx17 . :),no,,
"@sks444 , what does he win when he reaches 100% ?",no,,
Unable to open it though :(,no,,
@Naveenaidu  use tor same happening with me I can't open it with my net connection,no,,
or use some proxy :P,no,,
:laughing:,no,,
It sure works with a proxy. :),no,,
">@sks444 , what does he win when he reaches 100% ?

Along with the 'legend' level tag and 'highest score', he should have earn lots of badges, but this is a specific case, actually he has not completed 'all' the activities I have listed in any badge, (*maybe I have to create more badges or change old badges activities, please suggest me [here](https://github.com/coala/community/pull/160/files#diff-37c0b3ee3b7eecb0f66e600f30a17cf4R139). *) But I see other newcomers are fine and have earned some badges..Also, in case of @harshhx17, he has not solved any 'newcomer issue', (*this is the reason why he did not get 'The All Rounder' badge*)",no,,
ahhh thx for explaining,no,,
"I think when it will be in our docs, *that you have to complete these 'activities' to get 'this' badge*, or you've to score 'this' much points to get on 'this' level. Then the newcomers will be more game oriented and the system will work properly. ",no,,
"@jayvdb how shall we go on with the final report for GSoC?

I see that the final evaluation demands for a link to the project work, would this be link to the same final report?",no,,
@pareksha you need to make a PR here https://github.com/coala/projects/tree/master/reports,no,,
"Oh, I see. Thanks :+1:",no,,
Thanks :smile:,no,,
"Btw, i have solved a newcomers issue, https://github.com/coala/coala-bears/issues/2287",no,,
@sks444 ^,no,,
"Yeah, let me have a look why that wasn't counted..",no,,
"Hello everyone in the community
I am new here and i want to contribute in this community.Can anyone guide me .I have installed coala in my coala.Next what i do",no,,
"go through https://api.coala.io/en/latest/Developers/Newcomers_Guide.html pick an issue, ask for assignment and start working on it",no,,
use https://gitter.im/coala/coala for general queries and non gsoc related discussions,no,,
Ok,no,,
a low difficulty task to wrap up gsoc 2018 https://github.com/coala/projects/issues/636,no,,
Had a small doubt.We can pick up any of the projects listed here https://github.com/coala/projects/labels/Project%20Proposal for the next gsoc after ofcourse getting familiar with the relevant repos of coala right?,no,,
absolutely,no,,
"you will need to write your own project .md , but we'll help you",no,,
Do we have to pick one beforehand or do we do that around the time of submission of applications for gsoc?,no,,
you can even create your own project proposal issues if you have a bright idea,no,,
"I mean,do we have to get assigned to one beforehand?",no,,
you dont need to choose until you submit your application,no,,
"and you can submit three applications, so you can still be undecided then",no,,
"many of 2018 students submitted multiple applications, and most didnt get their first preference either ;-)",no,,
"If two or more students submit an application for the same topic,it all boils down to their proposals right?",no,,
"but the sooner you lock into a single project, and start doing PRs in that area, the more likely you will get your first choice",no,,
it boils down to who we believe can finish the project,no,,
"with the additional complication that we also need to allocate mentors, and occasionally all proposals to a certain project are discarded because the primary mentor choose a different project and nobody could back fill",no,,
but we try to ensure as many of our best *applicants* get a slot,no,,
"@jayvdb Thanks a lot! Will try my best to get into the list of ""best applicants""  :P ",no,,
"for example @li-boxuan was given a Node project even though they dont have much experience in Node and it was their second choice, and they would have been very good at their first choice, because we felt he could do the Node project and that meant someone else could do the other project.",no,,
Got it.Thanks! :D,no,,
result: he now has some great Node front-end experience that he wouldnt have if he had done the Python project.,no,,
In a way the project allotment does help in expanding one's domain of expertise. :D,no,,
"right.  we usually have a few easier projects on the list, and we dont let our best students do them ;-)",no,,
"we have students who struggle a bit but do lots of work in coala org for a few months before GSoC, and we may not feel they are ready for the harder projects, so they are encouraged to apply to the easier projects.",no,,
"we know they are competent at git, code review, etc, and will make it through the three months because they are very determined.  that counts for a lot",no,,
sometimes someone willing to learn is a better gsoc student than someone who looks very experienced and thinks they know everything,no,,
"or thinks the project will be easy for them, and tries to do a paid job and the gsoc project at the same time without telling us",no,,
ok,no,,
"I am trying to replicate this scenario locally by fetching one of my old PRs using `git fetch upstream pull/2316/merge:cmakelintbear` and it returns
```
From https://github.com/coala/coala-bears
   4aad1ae..16fb8ed  refs/pull/2316/merge -> cmakelintbear
```",no,,
"But this commit, I guess is hidden. I can see any merge commit using `git log` or `git show`",no,,
How can I get its parent commits ?,no,,
Have you tried `git reflog`?,no,,
yes. Does not help,no,,
`git checkout cmakelintbear~1` ?,no,,
I do  not want to checkout cmakelintbear. I just want to get this merge commit. Read above comments related to travis commits https://gitter.im/coala/coala/gsoc?at=5b19663b22a05f5e710bb77c,no,,
i think you access parent commits using `^1` or `^2` after commit id of a merge commit,no,,
Yes exactly. But I am unable to get commit id of this merge commit.,no,,
?,no,,
checkout to cmakelintbear branch,no,,
and use `git log` or anything else,no,,
after fetch,no,,
Yeah.. Got it. Thanks,no,,
",,,mm",no,,
V,no,,
"@Aniket1998 , your cat is on the keyboard ? ;)",no,,
:laughing:,no,,
@rohanrk ping wrt https://github.com/coala/coala-bears/pull/2491,no,,
"@/all any Java ppl wanting to do a GSoC next year, here is an issue for you https://github.com/coala/coala-eclipse/issues/44",no,,
@rohanrk ping again ^,no,,
@jayvdb  regarding https://github.com/manahl/pytest-plugins/issues/83 actually `prof/` will be needed to create a `profiler stats` of all the tests ( to display it on terminal),no,,
It have to be stored somewhere locally or in tempfile ( with tempfile  it will become impossible to configure it with pytest),no,,
@nkaramolegos_gitlab we have a conferences channel for this kind stuff can you delete this message from here please,no,,
ok. Can you give me the channel?,no,,
https://gitter.im/coala/conferences,no,,
ok. Can you give me the channel?,no,,
you are the best. Thank you,no,,
"I am learning big data and hadoop now a days
There is any project related to it
Whether any organisation is there",no,,
In gsoc,no,,
I don't believe any of our project require either of those technologies. It would be interesting if you find a,no,,
What find a @ksdme,no,,
An other o,no,,
Organisation,no,,
I am sorry. I meant to say It would be interesting if you could find an use case of that tech dealing with our cause.,no,,
@rishabhgarg25699 I think the apache foundation participates in GSoC and they have a lot of big data and distributed systems related projects.,no,,
All go through the current list of organizations on the GSoC site.,no,,
"@/all esp @naveenaidu , we have a lot of [proposals](https://github.com/coala/projects/labels/Project%20Proposal) which can be written up for the next GSoC",no,,
Thank you @jayvdb. I will look into them. :),no,,
https://opensource.googleblog.com/2018/08/magnificent-mentors-of-gsoc.html,no,,
80yo mentors,no,,
54 mentors from Oz,no,,
272 from India :stuck_out_tongue:,no,,
India is like 100x Oz populaton,no,,
True that :laughing:,no,,
Probably more,no,,
:laughing: :laughing:,no,,
Australians are very good at per capita stats ;),no,,
Although at cricket we whoop your butts without 'per capita',no,,
Please review https://github.com/coala/coala-vs-code/pull/32.,no,,
"@ksdme , can you go through the review comments and create issues for things you had included but were deferred from this PR",no,,
"Sure, I'll do it.",no,,
"@manankalra or @binore  or @yzgyyang, you might like to do https://github.com/coala/coala-bears/issues/2481 .",no,,
":+1:  but I'll get done with the GoVetBear PR first, and then take it ",no,,
"@satwikkansal , a project for 2019 : https://github.com/coala/projects/issues/574 ?",no,,
lots of little moban jinja template voodoo needed at https://github.com/moremoban/pypi-mobans/issues (for those ppl scared of our own cooler gitlab issues at https://gitlab.com/coala/mobans/issues),no,,
sounds great,no,,
@jayvdb completed the package manager issue :),no,,
great.  ill merge in the morning if your job is green and MR approved by another developer,no,,
https://gitlab.com/coala/package_manager/merge_requests/123 Pipeline passed :) Please review if anyone can :D,no,,
Passed as in for except for opensuse,no,,
@nemaniarjun ping the other gsoc students in overlapping projects to get reviews and approvals,no,,
Will take a look :wink:,no,,
@jayvdb  assign https://github.com/coala/coala/issues/5398,no,,
"Looks like he needs some review.
(https://github.com/coala/cEPs/pull/124#discussion_r188385672)

@jayvdb @Udayan12167 @aptrishu ",no,,
"This is super old and there isn’t a chatroom for this repo, but my tests in https://github.com/coala/gci-leaders/pull/147 are failing because they’re searching for some json file ```../out/pre2017.json```",no,,
there is an issue about that ;-),no,,
"Neat, that blocks my PR. I don’t think I’m able to apply that label. Thanks @jayvdb!",no,,
https://github.com/coala/gci-leaders/issues/150,no,,
labelled as blocked ;-),no,,
"Please help review the fixed OpenSUSE pipeline, thanks! ;-) https://gitlab.com/coala/package_manager/merge_requests/124",no,,
Done :),no,,
Thx @nemaniarjun 😉,no,,
can anyone review this one? https://github.com/coala/coala-bears/pull/2494,no,,
@binore  why newcomer issue ?you are already a member of `coala-developers`,no,,
@binore dropped one comment,no,,
@RaiVaibhav John said me to re-pass the newcomer process,no,,
Why? Were you inactive for a while?,no,,
Yup,no,,
And newcomer changed,no,,
"I got correctly, you are also a GSOC'18 student :+1: ",no,,
inactive issue :stuck_out_tongue:,no,,
@macbox7 pls redo https://github.com/coala/cEPs/pull/157 asap so other ceps can be finalised,no,,
On it.,no,,
@RJ722 see https://gitlab.com/coala/GSoC/GSoC-2018/issues/324#note_79737775,no,,
"@jayvdb could you explain https://github.com/coala/coala-bears/pull/2501#discussion_r193800934 more clearly. What is meant by ""get an error out of the bear""?",no,,
a test which expects nothing doesnt prove anything.,no,,
your test should create a scenario where the bear emits a message which proves it does what it should do,no,,
"in your case, if the first commit has a bad commit message, and the second has a travis merge commit message, your test should prove the bear skips the travis merge commit message and emits an error about the first commits message",no,,
okay,no,,
omg I found the voodoo for the travis commits,no,,
"travis is doing `git fetch origin +refs/pull/123/merge:` , and if you do that on any repo, it will create one of these commits (where 123 is the PR number)",no,,
Does this mean my PR is not needed anymore ?,no,,
"no.  it only means this is a GitHub thing, which is semi-hidden and available to anyone using refs `pull/123/merge`",no,,
all other CI are using `pull/123/head` (or similar),no,,
"it also means you can now build a real test case using github , because you know how to get these special commits",no,,
okay. Any changes in the code ?,no,,
"yes, better tests are now possible because you can properly reproduce the scenario",no,,
ive left a note on the cEP; follow up with your mentors,no,,
@jayvdb approved :+1:,no,,
@arjunsinghy96 https://gitlab.com/coala/coala-utils/merge_requests/38 needs manual rebase,no,,
and I have two more MRs at https://gitlab.com/coala/coala-utils/merge_requests which are rebuilding atm,no,,
@ksdme https://github.com/coala/coala-vs-code/pull/60/files#r186908435,no,,
I have the issue fixed @jayvdb.,no,,
Please check my review on https://github.com/coala/coala-vs-code/pull/60/files#r186908435.,no,,
merged.  you've probably finished newcomer process by now..?,no,,
I don't think I have reviewed any newcomer PR and there aren't many of them open now. Other than that I am clear.,no,,
"ok, well watch out for newcomers arriving and the allocation",no,,
"Okay, I will.",no,,
Need reviews at https://gitlab.com/groups/coala/-/merge_requests,no,,
Also http://coala.io/review,no,,
All activity shown at https://gitlab.com/groups/coala/-/activity and https://github.com/orgs/coala/dashboard,no,,
@blazeu https://github.com/coala/gh-board/pull/17#discussion_r187003998,no,,
"> @arjunsinghy96 https://gitlab.com/coala/coala-utils/merge_requests/38 needs manual rebase

ping!",no,,
@ksdme https://github.com/coala/artwork/pull/33 updated,no,,
"@satwikkansal , why did you create two cEPs last year? 9 and 14.  why not just one containing both?  did you find having two worked well ?",no,,
https://github.com/coala/cEPs/issues/130 might be a good spot to store any useful feedback,no,,
hmm .. sort of remembering now .. we were not sure where the extraction code would land,no,,
hehe.  top 2 posts on https://blog.coala.io/ are GSoC at other orgs. @yash-nisar and @techievena .,no,,
neither mention coala either :( tsk tsk,no,,
Whoops coala/devops failed https://travis-ci.org/coala/devops/builds/376842814?utm_source=email&utm_medium=notification,no,,
Mine failed too. Did you try repushing  @yzgyyang ?,no,,
"@jayvdb Yes, two worked well for me. 14 one was built on top of 9, and another reason to split was my approach for 14 wasn't that refined initially. It was much easier to review and implement after breaking them phase wise. ",no,,
https://opensource.googleblog.com/2018/05/google-summer-of-code-2018-statistics.html?m=1,no,,
another .coafile rule improvement for cEPs https://github.com/coala/cEPs/issues/134,no,,
will do it today itself. sorry for delay,no,,
"> @arjunsinghy96 https://gitlab.com/coala/coala-utils/merge_requests/38 needs manual rebase

Done",no,,
Failed,no,,
"@ksdme , can you add a commit increasing coverage target to 95%",no,,
hmm .. interesting errors from gitmate .. a bug of some sort I guess,no,,
"Yes, It looks like so",no,,
reviewed; should be the last review,no,,
"@li-boxuan https://github.com/coala/gh-board/pull/17 is good but i've encountered an error when visiting gantt chart, and can't test further because API limit, hopefully not related to your changes.",no,,
"When I tried to login in the netlify site, I got a bunch of 404 error in devtools network tab",no,,
"^ But that isn't related to the PR at all, http://coala-gh-board.netlify.com also has error",no,,
I'll take a look :smile:,no,,
API limit is really annoying,no,,
Seems gantt chart hasn't been working (at least) since this pr: https://github.com/coala/gh-board/pull/8   https://deploy-preview-8--coala-gh-board.netlify.com/#/r/coala:gh-board/gantt,no,,
create an issue?,no,,
oh,no,,
I doubt that commit broke it,no,,
"if it is working upstream, it would be good to find the cause and fix it, so that it can be tested with the new React components PR",no,,
"Yep, it is working upstream. I am investigating that.",no,,
"Oh no, it is not working upstream. The d3 code is deprecated.",no,,
Created an issue here https://github.com/coala/gh-board/issues/36,no,,
@nemaniarjun I assigned you to https://gitlab.com/coala/package_manager/issues/170,no,,
"@yzgyyang , I've assigned you to https://gitlab.com/coala/package_manager/issues/169 ",no,,
Need reviews https://github.com/coala/cEPs/pull/146/,no,,
added reviewers,no,,
hmm.  maybe I need to clear the cache and try again,no,,
"on a clean cache, some of the replies are ""204 No Content"", others are standard 200",no,,
> json file is even invalid,no,,
"whoops, that's just my VS Code. I used vim and the file is indeed in correct json format.",no,,
ya I checked and it is ok,no,,
syntax,no,,
"tidy it up, we'll merge, and find & fix any bugs later",no,,
Ok sure.,no,,
a few more comments.,no,,
@ishanSrt @satwikkansal quickstart repo is failing CI on travis and appveyor https://github.com/coala/coala-quickstart/pull/217,no,,
"Ah, the Appveyor one is new",no,,
"Travis one is known, it passes with repeated builds",no,,no
travis is a pip setuptools package version conflict,no,,
Needs issues created and fixed,no,,
I see. I'll create one in sometime (don't have access to my laptop rn),no,,
"https://github.com/coala/coala-quickstart/issues/183 is similar I guess, happened with CircleCI in past",no,,
"yup, same type of problem, likely same type of solution",no,,
We are close to getting http://coala.io/review down to a single page,no,,
Page 2 has easy reviews,no,,
@jayvdb  I made the changes you suggested in https://github.com/coala/coala-bears/pull/2241 . Could you please look at it once again? My laptop is not working fine. I will be able to make changes while I am in college using desktop computer.,no,,
@kriti21 ping others in the community who have been working on that bear,no,,
Also review other peoples PRs if you want reviews,no,,
:+1:,no,,
Help with code reviews' is one of your gsoc responsibilities.,no,,
https://github.com/coala/teams/blob/master/community/gsoc_responsibilities.md,no,,
Reading other peoples PRs is the best way to learn better coding skills,no,,
Assuming that you are in a group with good coding skills ;),no,,
"@varunzxzx, are you going to keep working on https://github.com/coala/gh-board/pull/9 ?",no,,
"@ksdme , can you re-review https://github.com/coala/coala-bears/pull/2466",no,,
I am on it.,no,,
Hi everyone! I'm here for the first time. Can anyone tell me what are the minimal technical skills required to start contributing to this project?,no,,
"Hello @yashikabadaya 
Go through https://coala.io/newcomer
That should give you an idea of getting started",no,,
Gday. the main skill you need is following guideline documentation carefully.,no,,
"@ksdme , could you create 'low' bugs about the other regexes in GitCommitBear.ISSUE_INFO ",no,,
A fairly low difficulty JavaScript issue https://github.com/coala/gh-board/issues/29,no,,
"Okay, sure, I'll look if there are more bugs.",no,,
there are ;-),no,,
@virresh @nalinbhardwaj @refeed @damngamerz @seblat  review https://github.com/coala/coala-bears/pull/2241 pls,no,,
Another fairly easy JavaScript issue https://github.com/coala/gci-leaders/issues/150,no,,
"@blazeu, can you recheck https://github.com/coala/gci-leaders/pull/136 .",no,,
http://coala.io/review is one page.,no,,
now lets keep it that way!,no,,
@ishanSrt @satwikkansal please create issues about the breakages in coala-quickstart,no,,
getting your repo green is a critical task for community bonding,no,,
you cant start your project with a broken repo,no,,
"@ksdme , what happened with https://github.com/coala/coala-vs-code/pull/32#discussion_r185374599 ?",no,,
"@jayvdb Yes, I am working on it.",no,,
Ok,no,,
Begging for approval for https://gitlab.com/coala/coala-utils/merge_requests/56,no,,
reviewing,no,,
btw one of our coala devs @ayush1999 got selected as a GSoC student under NUMFOCUS https://summerofcode.withgoogle.com/projects/#4837275473543168,no,,
:tada:,no,,
"congrats @ayush1999! so far, 8 coala devs won projects in other orgs this year.  I think there are some who got FOSSASIA projects this year, but I have not yet looked there yet",no,,
:tada:,no,,
Thanks a lot @jayvdb !,no,,
@rohanrk please finish up https://gitlab.com/gitmate/documentation/merge_requests/30 ;-(,no,,
I’m going to finish that and the GCI PR I have up today.,no,,
ok nice,no,,
"thx for updating the MR @rohanrk , do you see a 'resolve' button at https://gitlab.com/gitmate/documentation/merge_requests/30#note_68237976 ",no,,
"I've resolved my comment there, but you commit there is not resolved yet",no,,
@jayvdb Yep! Just resolved all my comments,no,,
@jayvdb Can you please review https://github.com/coala/coala-vs-code/pull/32 and https://github.com/coala/coala-vs-code/pull/52.,no,,
done,no,,
"^ I just spent 5 minutes wondering why we have a repo named ""coala-versus-code"" :D",no,,
hhhhh,no,,
ALL CODE MUST BE DESTROYED,no,,
Wut,no,,
Serial no. for the corobo enhancement cEP should be `0015` or something else ?,no,,
just reserve the next one on gitter by letting people know in the main channel and go with it,no,,
"if there's a clash, it's not a big issue, we'll just ask one of the ceps to change the number",no,,
"Okay, thanks :+1",no,,
Need https://gitlab.com/coala/mobans/merge_requests/4 approved so I can get PyPrint mobanised.,no,,
@virresh @sks444 pls rebase https://github.com/coala/devops/pulls,no,,
ill merge in a few hrs,no,,
"Sure, I'm on phone as of now, will try to do it as soon as I can",no,,
No prob . Not urgent,no,,
And only one can be merged at a time,no,,
all merged,no,,
@Vedarth are you able to finish https://github.com/coala/coala/pull/5401 ?,no,,
coala quickstart builds are broken because of new pycodestyle rules.  https://github.com/coala/coala-quickstart/issues/216 to fix it,no,,
"> all merged

Thanks @jayvdb ",no,,
i have requested access to `GSOC-2018` repo,no,,
and i have not been added as a member of `coala` either... i do remember making a request on gitlab,no,,
"ah sorry, I did a bit of shuffling of people when creating https://gitlab.com/coala/roles/",no,,
"@anctartica , ah, you have a different username on gitlab",no,,
can you make your username consistent please,no,,
yes done,no,,
you should now have access as you are now in https://gitlab.com/groups/coala/roles/developers/-/group_members,no,,
"@jayvdb I am busy with my exams atm. But as soon as I am done with them, I will try to get that merged :sweat_smile: ",no,,
Ok @Vedarth thx and good luck,no,,
Thanks.,no,,
https://gitlab.com/coala/mobans/merge_requests/6,no,,
Final improvement to create ...,no,,
https://gitlab.com/coala/PyPrint/merge_requests/10/diffs#8e2edce0d507e1297474f25c00cae94258db38d8,no,,
I've created and labelled issues in https://gitlab.com/coala/mobans/issues ; feel free to claim even the newcomer issues in order to get them done,no,,
"@li-boxuan , https://github.com/coala/gh-board/pull/18 looks really good.  There is still quite a bit of network traffic happening after [gh-board with coala data](https://deploy-preview-18--coala-gh-board.netlify.com/#/r/coala:coala%7Ccoala-bears%7Cdocumentation%7Ccorobo/kanban?t=pull-request) is loaded, but we can improve that later IMO",no,,
":+1:  Does that work on your browser? It is not working on my browser. I can see that issues are loaded into IndexedDB, but they are not displayed on the webpage.  I don't know if it's just me coz I remembered it was working yesterday on my test environment.",no,,
"I tested in firefox and chrome and they do load. Ah, I see that the the requests to load issues from github get a 304 response, so it is definitely working ok",no,,
"When I download  https://deploy-preview-18--coala-gh-board.netlify.com/issues.json,  I can see that json file is even invalid (missing much information). Maybe that's the problem.",no,,
"Either the file is incorrect, or my browser cannot load that file completely.",no,,
"Haha, okay",no,,
I will,no,,
Hgcommitbear,no,,
https://github.com/coala/coala-bears/pull/2310,no,,
yeah,no,,
@khanchi97  congrats to you also :+1:,no,,
thanks  @RaiVaibhav,no,,
@khanchi97 Congrats :smile:,no,,
"Thanks @khanchi97 , and congrates to you too ;)",no,,
"congrats @virresh @sangamcse @yzgyyang  @nemaniarjun @sangamcse @ksdme @li-boxuan  @pareksha @MacBox7 @RJ722 @kriti21  @sks444  :stuck_out_tongue_winking_eye:  @bekicot  @binore  @palash25 @nvzard :stuck_out_tongue:  @ishansrt @RJ722 

and a great :clap:  thanks to mentors :+1: ",no,,
Thats a lot of work you did there :P,no,,
lol,no,,
yes  :stuck_out_tongue_winking_eye:,no,,
~~I am missing one name~~,no,,
